"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","2,476.5",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","2,476.5",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Lithuania","Terajoule","Gas","Gross inland consumption","103,684",""
"2005","Lithuania","Terajoule","Natural gas","Gross inland consumption","103,684",""
"2005","Lithuania","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Lithuania","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Lithuania","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Lithuania","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","115,205",""
"2005","Lithuania","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","115,205",""
"2005","Lithuania","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Lithuania","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Lithuania","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","1,176.3",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","1,176.3",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Luxembourg","Terajoule","Gas","Gross inland consumption","49,248",""
