"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2012","United Kingdom","Carbon dioxide","Total - All NACE activities","Tonne","403,647,046",""
"2012","United Kingdom","Carbon dioxide","Agriculture, forestry and fishing","Tonne","6,432,269",""
"2012","United Kingdom","Carbon dioxide","Mining and quarrying","Tonne","16,621,278",""
"2012","United Kingdom","Carbon dioxide","Manufacturing","Tonne","83,101,297",""
"2012","United Kingdom","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","160,633,407",""
"2012","United Kingdom","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","2,871,248",""
"2012","United Kingdom","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","13,955,771",""
"2012","United Kingdom","Carbon dioxide","Transportation and storage","Tonne","82,179,132",""
"2012","United Kingdom","Carbon dioxide","Accommodation and food service activities","Tonne","3,451,116",""
"2012","United Kingdom","Carbon dioxide","Information and communication","Tonne","1,378,981",""
"2012","United Kingdom","Carbon dioxide","Financial and insurance activities","Tonne","121,366",""
"2012","United Kingdom","Carbon dioxide","Real estate activities","Tonne","747,367",""
"2012","United Kingdom","Carbon dioxide","Professional, scientific and technical activities","Tonne","2,047,149",""
"2012","United Kingdom","Carbon dioxide","Administrative and support service activities","Tonne","2,646,594",""
"2012","United Kingdom","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","5,863,415",""
"2012","United Kingdom","Carbon dioxide","Education","Tonne","3,672,508",""
"2012","United Kingdom","Carbon dioxide","Human health and social work activities","Tonne","4,681,707",""
"2012","United Kingdom","Carbon dioxide","Arts, entertainment and recreation","Tonne","1,516,206",""
"2012","United Kingdom","Carbon dioxide","Other service activities","Tonne","1,357,847",""
"2012","United Kingdom","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","227,072",""
"2012","United Kingdom","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Norway","Nitrogen oxides","Total - All NACE activities","Tonne","252,154.37",""
"2012","Norway","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","23,804.4",""
"2012","Norway","Nitrogen oxides","Mining and quarrying","Tonne","50,388.22",""
"2012","Norway","Nitrogen oxides","Manufacturing","Tonne","18,952.26",""
"2012","Norway","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","2,166",""
"2012","Norway","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","212.8",""
"2012","Norway","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,093.43",""
"2012","Norway","Nitrogen oxides","Transportation and storage","Tonne","149,036.54",""
"2012","Norway","Nitrogen oxides","Accommodation and food service activities","Tonne","94.3",""
"2012","Norway","Nitrogen oxides","Information and communication","Tonne","51.05",""
"2012","Norway","Nitrogen oxides","Financial and insurance activities","Tonne","50.69",""
"2012","Norway","Nitrogen oxides","Real estate activities","Tonne","81.78",""
"2012","Norway","Nitrogen oxides","Professional, scientific and technical activities","Tonne","0",""
"2012","Norway","Nitrogen oxides","Administrative and support service activities","Tonne","0",""
"2012","Norway","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,175.84",""
"2012","Norway","Nitrogen oxides","Education","Tonne","69.76",""
"2012","Norway","Nitrogen oxides","Human health and social work activities","Tonne","203.44",""
"2012","Norway","Nitrogen oxides","Arts, entertainment and recreation","Tonne","0",""
"2012","Norway","Nitrogen oxides","Other service activities","Tonne","487.97",""
"2012","Norway","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Norway","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Norway","Methane","Total - All NACE activities","Tonne","205,589.29",""
"2012","Norway","Methane","Agriculture, forestry and fishing","Tonne","109,910.75",""
"2012","Norway","Methane","Mining and quarrying","Tonne","30,814.14",""
"2012","Norway","Methane","Manufacturing","Tonne","16,027.82",""
"2012","Norway","Methane","Electricity, gas, steam and air conditioning supply","Tonne","737.3",""
"2012","Norway","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","42,780.46",""
"2012","Norway","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","46.18",""
"2012","Norway","Methane","Transportation and storage","Tonne","5,041.06",""
"2012","Norway","Methane","Accommodation and food service activities","Tonne","8.33",""
"2012","Norway","Methane","Information and communication","Tonne","3.34",""
"2012","Norway","Methane","Financial and insurance activities","Tonne","5.73",""
"2012","Norway","Methane","Real estate activities","Tonne","1.16",""
"2012","Norway","Methane","Professional, scientific and technical activities","Tonne","0",""
"2012","Norway","Methane","Administrative and support service activities","Tonne","0",""
"2012","Norway","Methane","Public administration and defence; compulsory social security","Tonne","90.94",""
"2012","Norway","Methane","Education","Tonne","10.38",""
"2012","Norway","Methane","Human health and social work activities","Tonne","25.57",""
"2012","Norway","Methane","Arts, entertainment and recreation","Tonne","0",""
"2012","Norway","Methane","Other service activities","Tonne","31.94",""
"2012","Norway","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Norway","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Norway","Nitrous oxide","Total - All NACE activities","Tonne","9,223.32",""
"2012","Norway","Nitrous oxide","Agriculture, forestry and fishing","Tonne","6,396.36",""
"2012","Norway","Nitrous oxide","Mining and quarrying","Tonne","47.82",""
"2012","Norway","Nitrous oxide","Manufacturing","Tonne","1,580.88",""
"2012","Norway","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","64.4",""
"2012","Norway","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","451.19",""
"2012","Norway","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","7.25",""
"2012","Norway","Nitrous oxide","Transportation and storage","Tonne","507.23",""
"2012","Norway","Nitrous oxide","Accommodation and food service activities","Tonne","0.73",""
"2012","Norway","Nitrous oxide","Information and communication","Tonne","0.45",""
"2012","Norway","Nitrous oxide","Financial and insurance activities","Tonne","0.51",""
"2012","Norway","Nitrous oxide","Real estate activities","Tonne","0.42",""
"2012","Norway","Nitrous oxide","Professional, scientific and technical activities","Tonne","0",""
"2012","Norway","Nitrous oxide","Administrative and support service activities","Tonne","0",""
"2012","Norway","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","9.25",""
"2012","Norway","Nitrous oxide","Education","Tonne","1.48",""
"2012","Norway","Nitrous oxide","Human health and social work activities","Tonne","90.7",""
"2012","Norway","Nitrous oxide","Arts, entertainment and recreation","Tonne","0",""
"2012","Norway","Nitrous oxide","Other service activities","Tonne","33.24",""
"2012","Norway","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Norway","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Norway","Carbon dioxide","Total - All NACE activities","Tonne","50,083,868",""
"2012","Norway","Carbon dioxide","Agriculture, forestry and fishing","Tonne","2,158,713",""
"2012","Norway","Carbon dioxide","Mining and quarrying","Tonne","13,451,010",""
"2012","Norway","Carbon dioxide","Manufacturing","Tonne","11,309,667",""
"2012","Norway","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","1,744,303",""
"2012","Norway","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","84,850",""
"2012","Norway","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","512,683",""
"2012","Norway","Carbon dioxide","Transportation and storage","Tonne","19,043,697",""
"2012","Norway","Carbon dioxide","Accommodation and food service activities","Tonne","81,196",""
"2012","Norway","Carbon dioxide","Information and communication","Tonne","24,622",""
"2012","Norway","Carbon dioxide","Financial and insurance activities","Tonne","40,410",""
"2012","Norway","Carbon dioxide","Real estate activities","Tonne","24,236",""
"2012","Norway","Carbon dioxide","Professional, scientific and technical activities","Tonne","0",""
"2012","Norway","Carbon dioxide","Administrative and support service activities","Tonne","0",""
"2012","Norway","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","274,692",""
"2012","Norway","Carbon dioxide","Education","Tonne","57,062",""
"2012","Norway","Carbon dioxide","Human health and social work activities","Tonne","187,464",""
"2012","Norway","Carbon dioxide","Arts, entertainment and recreation","Tonne","0",""
"2012","Norway","Carbon dioxide","Other service activities","Tonne","275,122",""
"2012","Norway","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Norway","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Switzerland","Nitrogen oxides","Total - All NACE activities","Tonne","66,094.47",""
"2012","Switzerland","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","7,302.8",""
"2012","Switzerland","Nitrogen oxides","Mining and quarrying","Tonne","253.41",""
"2012","Switzerland","Nitrogen oxides","Manufacturing","Tonne","9,792.94",""
"2012","Switzerland","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","1,022.76",""
"2012","Switzerland","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","2,246.17",""
"2012","Switzerland","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","3,574.97",""
"2012","Switzerland","Nitrogen oxides","Transportation and storage","Tonne","30,935.28",""
"2012","Switzerland","Nitrogen oxides","Accommodation and food service activities","Tonne","486.21",""
"2012","Switzerland","Nitrogen oxides","Information and communication","Tonne","186.77",""
"2012","Switzerland","Nitrogen oxides","Financial and insurance activities","Tonne","714.89",""
"2012","Switzerland","Nitrogen oxides","Real estate activities","Tonne","129.56",""
"2012","Switzerland","Nitrogen oxides","Professional, scientific and technical activities","Tonne","835.05",""
"2012","Switzerland","Nitrogen oxides","Administrative and support service activities","Tonne","542.82",""
"2012","Switzerland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,936.42",""
"2012","Switzerland","Nitrogen oxides","Education","Tonne","79.94",""
"2012","Switzerland","Nitrogen oxides","Human health and social work activities","Tonne","619.88",""
"2012","Switzerland","Nitrogen oxides","Arts, entertainment and recreation","Tonne","299.05",""
"2012","Switzerland","Nitrogen oxides","Other service activities","Tonne","309.22",""
"2012","Switzerland","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
