TIME,GEO,INDUSTRY,EMISSION;;
2007,European Union (27 countries),Education,:;;
2007,European Union (27 countries),Human health and social work activities,:;;
"2007,European Union (27 countries),""Arts, entertainment and recreation"",:";;
2007,European Union (27 countries),Other service activities,:;;
2007,European Union (27 countries),Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2007,European Union (27 countries),Activities of extraterritorial organisations and bodies,:;;
"2007,Belgium,Total - All NACE activities,""94,348,118""";;
"2007,Belgium,""Agriculture, forestry and fishing"",""2,372,828""";;
"2007,Belgium,Mining and quarrying,""12,668""";;
"2007,Belgium,Manufacturing,""42,226,479""";;
"2007,Belgium,""Electricity, gas, steam and air conditioning supply"",""22,463,835""";;
"2007,Belgium,""Water supply";" sewerage, waste management and remediation activities"",""1,081,941""";
2007,Belgium,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""2,606,592""";
"2007,Belgium,Transportation and storage,""13,398,582""";;
"2007,Belgium,Accommodation and food service activities,""420,754""";;
"2007,Belgium,Information and communication,""565,979""";;
"2007,Belgium,Financial and insurance activities,""274,011""";;
"2007,Belgium,Real estate activities,""122,932""";;
"2007,Belgium,""Professional, scientific and technical activities"",""833,794""";;
"2007,Belgium,Administrative and support service activities,""1,388,408""";;
2007,Belgium,Public administration and defence;" compulsory social security,""1,540,693""";
"2007,Belgium,Education,""997,292""";;
"2007,Belgium,Human health and social work activities,""1,125,743""";;
"2007,Belgium,""Arts, entertainment and recreation"",""184,199""";;
"2007,Belgium,Other service activities,""319,392""";;
2007,Belgium,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2007,Belgium,Activities of extraterritorial organisations and bodies,0;;
2007,Bulgaria,Total - All NACE activities,:;;
"2007,Bulgaria,""Agriculture, forestry and fishing"",:";;
2007,Bulgaria,Mining and quarrying,:;;
2007,Bulgaria,Manufacturing,:;;
"2007,Bulgaria,""Electricity, gas, steam and air conditioning supply"",:";;
"2007,Bulgaria,""Water supply";" sewerage, waste management and remediation activities"",:";
2007,Bulgaria,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2007,Bulgaria,Transportation and storage,:;;
2007,Bulgaria,Accommodation and food service activities,:;;
2007,Bulgaria,Information and communication,:;;
2007,Bulgaria,Financial and insurance activities,:;;
2007,Bulgaria,Real estate activities,:;;
"2007,Bulgaria,""Professional, scientific and technical activities"",:";;
2007,Bulgaria,Administrative and support service activities,:;;
2007,Bulgaria,Public administration and defence; compulsory social security,:;
2007,Bulgaria,Education,:;;
2007,Bulgaria,Human health and social work activities,:;;
"2007,Bulgaria,""Arts, entertainment and recreation"",:";;
2007,Bulgaria,Other service activities,:;;
2007,Bulgaria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2007,Bulgaria,Activities of extraterritorial organisations and bodies,:;;
2007,Czech Republic,Total - All NACE activities,:;;
"2007,Czech Republic,""Agriculture, forestry and fishing"",:";;
2007,Czech Republic,Mining and quarrying,:;;
2007,Czech Republic,Manufacturing,:;;
"2007,Czech Republic,""Electricity, gas, steam and air conditioning supply"",:";;
"2007,Czech Republic,""Water supply";" sewerage, waste management and remediation activities"",:";
2007,Czech Republic,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2007,Czech Republic,Transportation and storage,:;;
2007,Czech Republic,Accommodation and food service activities,:;;
2007,Czech Republic,Information and communication,:;;
2007,Czech Republic,Financial and insurance activities,:;;
2007,Czech Republic,Real estate activities,:;;
"2007,Czech Republic,""Professional, scientific and technical activities"",:";;
2007,Czech Republic,Administrative and support service activities,:;;
2007,Czech Republic,Public administration and defence; compulsory social security,:;
2007,Czech Republic,Education,:;;
2007,Czech Republic,Human health and social work activities,:;;
"2007,Czech Republic,""Arts, entertainment and recreation"",:";;
2007,Czech Republic,Other service activities,:;;
2007,Czech Republic,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2007,Czech Republic,Activities of extraterritorial organisations and bodies,:;;
"2007,Denmark,Total - All NACE activities,""91,581,642""";;
"2007,Denmark,""Agriculture, forestry and fishing"",""2,490,526""";;
"2007,Denmark,Mining and quarrying,""2,357,283""";;
"2007,Denmark,Manufacturing,""7,643,939""";;
"2007,Denmark,""Electricity, gas, steam and air conditioning supply"",""22,997,855""";;
"2007,Denmark,""Water supply";" sewerage, waste management and remediation activities"",""1,088,530""";
2007,Denmark,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,217,009""";
"2007,Denmark,Transportation and storage,""50,154,211""";;
"2007,Denmark,Accommodation and food service activities,""144,295""";;
"2007,Denmark,Information and communication,""115,911""";;
"2007,Denmark,Financial and insurance activities,""71,713""";;
"2007,Denmark,Real estate activities,""123,321""";;
"2007,Denmark,""Professional, scientific and technical activities"",""194,118""";;
"2007,Denmark,Administrative and support service activities,""306,348""";;
2007,Denmark,Public administration and defence;" compulsory social security,""419,378""";
"2007,Denmark,Education,""136,051""";;
"2007,Denmark,Human health and social work activities,""208,008""";;
"2007,Denmark,""Arts, entertainment and recreation"",""74,720""";;
"2007,Denmark,Other service activities,""108,809""";;
2007,Denmark,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2007,Denmark,Activities of extraterritorial organisations and bodies,0;;
2007,Germany,Total - All NACE activities,:;;
"2007,Germany,""Agriculture, forestry and fishing"",:";;
2007,Germany,Mining and quarrying,:;;
2007,Germany,Manufacturing,:;;
"2007,Germany,""Electricity, gas, steam and air conditioning supply"",:";;
"2007,Germany,""Water supply";" sewerage, waste management and remediation activities"",:";
2007,Germany,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2007,Germany,Transportation and storage,:;;
2007,Germany,Accommodation and food service activities,:;;
2007,Germany,Information and communication,:;;
2007,Germany,Financial and insurance activities,:;;
2007,Germany,Real estate activities,:;;
"2007,Germany,""Professional, scientific and technical activities"",:";;
2007,Germany,Administrative and support service activities,:;;
2007,Germany,Public administration and defence; compulsory social security,:;
2007,Germany,Education,:;;
2007,Germany,Human health and social work activities,:;;
"2007,Germany,""Arts, entertainment and recreation"",:";;
2007,Germany,Other service activities,:;;
2007,Germany,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2007,Germany,Activities of extraterritorial organisations and bodies,:;;
2007,Estonia,Total - All NACE activities,:;;
"2007,Estonia,""Agriculture, forestry and fishing"",:";;
2007,Estonia,Mining and quarrying,:;;
2007,Estonia,Manufacturing,:;;
"2007,Estonia,""Electricity, gas, steam and air conditioning supply"",:";;
"2007,Estonia,""Water supply";" sewerage, waste management and remediation activities"",:";
2007,Estonia,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2007,Estonia,Transportation and storage,:;;
2007,Estonia,Accommodation and food service activities,:;;
2007,Estonia,Information and communication,:;;
2007,Estonia,Financial and insurance activities,:;;
2007,Estonia,Real estate activities,:;;
"2007,Estonia,""Professional, scientific and technical activities"",:";;
2007,Estonia,Administrative and support service activities,:;;
2007,Estonia,Public administration and defence; compulsory social security,:;
2007,Estonia,Education,:;;
2007,Estonia,Human health and social work activities,:;;
"2007,Estonia,""Arts, entertainment and recreation"",:";;
2007,Estonia,Other service activities,:;;
2007,Estonia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2007,Estonia,Activities of extraterritorial organisations and bodies,:;;
"2007,Ireland,Total - All NACE activities,""33,292,897""";;
"2007,Ireland,""Agriculture, forestry and fishing"",""1,479,027""";;
"2007,Ireland,Mining and quarrying,""384,591""";;
"2007,Ireland,Manufacturing,""9,063,726""";;
"2007,Ireland,""Electricity, gas, steam and air conditioning supply"",""13,933,850""";;
"2007,Ireland,""Water supply";" sewerage, waste management and remediation activities"",""122,253""";
2007,Ireland,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,602,238""";
"2007,Ireland,Transportation and storage,""3,916,890""";;
"2007,Ireland,Accommodation and food service activities,""377,102""";;
"2007,Ireland,Information and communication,""156,463""";;
"2007,Ireland,Financial and insurance activities,""72,725""";;
"2007,Ireland,Real estate activities,""46,612""";;
"2007,Ireland,""Professional, scientific and technical activities"",""129,535""";;
"2007,Ireland,Administrative and support service activities,""139,981""";;
2007,Ireland,Public administration and defence;" compulsory social security,""545,699""";
"2007,Ireland,Education,""337,813""";;
"2007,Ireland,Human health and social work activities,""119,495""";;
"2007,Ireland,""Arts, entertainment and recreation"",""61,813""";;
"2007,Ireland,Other service activities,""109,061""";;
2007,Ireland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2007,Ireland,Activities of extraterritorial organisations and bodies,0;;
2007,Greece,Total - All NACE activities,:;;
"2007,Greece,""Agriculture, forestry and fishing"",:";;
2007,Greece,Mining and quarrying,:;;
2007,Greece,Manufacturing,:;;
"2007,Greece,""Electricity, gas, steam and air conditioning supply"",:";;
"2007,Greece,""Water supply";" sewerage, waste management and remediation activities"",:";
2007,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2007,Greece,Transportation and storage,:;;
2007,Greece,Accommodation and food service activities,:;;
2007,Greece,Information and communication,:;;
2007,Greece,Financial and insurance activities,:;;
2007,Greece,Real estate activities,:;;
