TIME,GEO,INDUSTRY,EMISSION
2010,Sweden,Water supply_ sewerage_ waste management and remediation activities,223754
2010,Sweden,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1506804
2010,Sweden,Transportation and storage,14135016
2010,Sweden,Accommodation and food service activities,92105
2010,Sweden,Information and communication,131979
2010,Sweden,Financial and insurance activities,95349
2010,Sweden,Real estate activities,363016
2010,Sweden,Professional_ scientific and technical activities,556571
2010,Sweden,Administrative and support service activities,483670
2010,Sweden,Public administration and defence_ compulsory social security,223380
2010,Sweden,Education,124971
2010,Sweden,Human health and social work activities,233784
2010,Sweden,Arts_ entertainment and recreation,90671
2010,Sweden,Other service activities,125302
2010,Sweden,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,12
2010,Sweden,Activities of extraterritorial organisations and bodies,24
2010,United Kingdom,Total - All NACE activities,417071283
2010,United Kingdom,Agriculture_ forestry and fishing,6625135
2010,United Kingdom,Mining and quarrying,19518771
2010,United Kingdom,Manufacturing,90420381
2010,United Kingdom,Electricity_ gas_ steam and air conditioning supply,159905105
2010,United Kingdom,Water supply_ sewerage_ waste management and remediation activities,3192715
2010,United Kingdom,Wholesale and retail trade_ repair of motor vehicles and motorcycles,14181127
2010,United Kingdom,Transportation and storage,84100077
2010,United Kingdom,Accommodation and food service activities,3528960
2010,United Kingdom,Information and communication,1398647
2010,United Kingdom,Financial and insurance activities,134331
2010,United Kingdom,Real estate activities,757602
2010,United Kingdom,Professional_ scientific and technical activities,2124474
2010,United Kingdom,Administrative and support service activities,2664245
2010,United Kingdom,Public administration and defence_ compulsory social security,6364025
2010,United Kingdom,Education,3910966
2010,United Kingdom,Human health and social work activities,4855896
2010,United Kingdom,Arts_ entertainment and recreation,1512691
2010,United Kingdom,Other service activities,1372640
2010,United Kingdom,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,223499
2010,United Kingdom,Activities of extraterritorial organisations and bodies,0
2010,Norway,Total - All NACE activities,54772209
2010,Norway,Agriculture_ forestry and fishing,2045131
2010,Norway,Mining and quarrying,13563959
2010,Norway,Manufacturing,11492170
2010,Norway,Electricity_ gas_ steam and air conditioning supply,2461287
2010,Norway,Water supply_ sewerage_ waste management and remediation activities,83194
2010,Norway,Wholesale and retail trade_ repair of motor vehicles and motorcycles,500742
2010,Norway,Transportation and storage,22648242
2010,Norway,Accommodation and food service activities,79431
2010,Norway,Information and communication,25703
2010,Norway,Financial and insurance activities,65433
2010,Norway,Real estate activities,25766
2010,Norway,Professional_ scientific and technical activities,0
2010,Norway,Administrative and support service activities,0
2010,Norway,Public administration and defence_ compulsory social security,287766
2010,Norway,Education,119370
2010,Norway,Human health and social work activities,294111
2010,Norway,Arts_ entertainment and recreation,0
2010,Norway,Other service activities,308941
2010,Norway,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Norway,Activities of extraterritorial organisations and bodies,0
2010,Switzerland,Total - All NACE activities,27361106
2010,Switzerland,Agriculture_ forestry and fishing,869546
2010,Switzerland,Mining and quarrying,74499
2010,Switzerland,Manufacturing,8839979
2010,Switzerland,Electricity_ gas_ steam and air conditioning supply,668447
2010,Switzerland,Water supply_ sewerage_ waste management and remediation activities,2375617
2010,Switzerland,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1870173
2010,Switzerland,Transportation and storage,6243850
2010,Switzerland,Accommodation and food service activities,777215
2010,Switzerland,Information and communication,187808
2010,Switzerland,Financial and insurance activities,445542
2010,Switzerland,Real estate activities,81066
2010,Switzerland,Professional_ scientific and technical activities,718107
2010,Switzerland,Administrative and support service activities,241331
2010,Switzerland,Public administration and defence_ compulsory social security,1408682
2010,Switzerland,Education,73682
2010,Switzerland,Human health and social work activities,797176
2010,Switzerland,Arts_ entertainment and recreation,125464
2010,Switzerland,Other service activities,369218
2010,Switzerland,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Switzerland,Activities of extraterritorial organisations and bodies,0
2010,Serbia,Total - All NACE activities,-1
2010,Serbia,Agriculture_ forestry and fishing,-1
2010,Serbia,Mining and quarrying,-1
2010,Serbia,Manufacturing,-1
2010,Serbia,Electricity_ gas_ steam and air conditioning supply,-1
2010,Serbia,Water supply_ sewerage_ waste management and remediation activities,-1
2010,Serbia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,-1
2010,Serbia,Transportation and storage,-1
2010,Serbia,Accommodation and food service activities,-1
2010,Serbia,Information and communication,-1
2010,Serbia,Financial and insurance activities,-1
2010,Serbia,Real estate activities,-1
2010,Serbia,Professional_ scientific and technical activities,-1
2010,Serbia,Administrative and support service activities,-1
2010,Serbia,Public administration and defence_ compulsory social security,-1
2010,Serbia,Education,-1
2010,Serbia,Human health and social work activities,-1
2010,Serbia,Arts_ entertainment and recreation,-1
2010,Serbia,Other service activities,-1
2010,Serbia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,-1
2010,Serbia,Activities of extraterritorial organisations and bodies,-1
2010,Turkey,Total - All NACE activities,251080638
2010,Turkey,Agriculture_ forestry and fishing,14195865
2010,Turkey,Mining and quarrying,1927552
2010,Turkey,Manufacturing,109176857
2010,Turkey,Electricity_ gas_ steam and air conditioning supply,98742240
2010,Turkey,Water supply_ sewerage_ waste management and remediation activities,555752
2010,Turkey,Wholesale and retail trade_ repair of motor vehicles and motorcycles,723916
2010,Turkey,Transportation and storage,15615848
2010,Turkey,Accommodation and food service activities,36351
2010,Turkey,Information and communication,61533
2010,Turkey,Financial and insurance activities,86938
2010,Turkey,Real estate activities,57104
2010,Turkey,Professional_ scientific and technical activities,147688
2010,Turkey,Administrative and support service activities,1098655
2010,Turkey,Public administration and defence_ compulsory social security,59185
2010,Turkey,Education,55112
2010,Turkey,Human health and social work activities,60332
2010,Turkey,Arts_ entertainment and recreation,20994
2010,Turkey,Other service activities,108779
2010,Turkey,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Turkey,Activities of extraterritorial organisations and bodies,24971
2011,European Union (28 countries),Total - All NACE activities,3186695913
2011,European Union (28 countries),Agriculture_ forestry and fishing,103673321
2011,European Union (28 countries),Mining and quarrying,52166144
2011,European Union (28 countries),Manufacturing,895487744
2011,European Union (28 countries),Electricity_ gas_ steam and air conditioning supply,1260263968
2011,European Union (28 countries),Water supply_ sewerage_ waste management and remediation activities,45439300
2011,European Union (28 countries),Wholesale and retail trade_ repair of motor vehicles and motorcycles,81173487
2011,European Union (28 countries),Transportation and storage,510775879
2011,European Union (28 countries),Accommodation and food service activities,19299991
2011,European Union (28 countries),Information and communication,9986149
2011,European Union (28 countries),Financial and insurance activities,7362579
2011,European Union (28 countries),Real estate activities,7694812
2011,European Union (28 countries),Professional_ scientific and technical activities,18696832
2011,European Union (28 countries),Administrative and support service activities,21830719
2011,European Union (28 countries),Public administration and defence_ compulsory social security,28106558
2011,European Union (28 countries),Education,20374753
2011,European Union (28 countries),Human health and social work activities,27229040
